tweet_id,timestamp,rating_numerator,rating_denominator,name,year,dog_stage,favourite_count,retweet_count
677328882937298944,2015-12-17 03:26:04+00:00,10.0,10,Derek,2015,None,3938,1693
677314812125323265,2015-12-17 02:30:09+00:00,10.0,10,Tassy,2015,None,1799,611
677301033169788928,2015-12-17 01:35:24+00:00,5.0,10,Juckson,2015,None,1362,471
677269281705472000,2015-12-16 23:29:14+00:00,10.0,10,None,2015,pupper,2164,790
677228873407442944,2015-12-16 20:48:40+00:00,11.0,10,Chuq,2015,None,3837,1840
677187300187611136,2015-12-16 18:03:28+00:00,9.0,10,None,2015,None,2981,1033
676975532580409345,2015-12-16 04:01:59+00:00,11.0,10,Cooper,2015,None,3015,1203
676957860086095872,2015-12-16 02:51:45+00:00,10.0,10,None,2015,None,2395,907
676949632774234114,2015-12-16 02:19:04+00:00,8.0,10,Tyrus,2015,None,1413,448
676948236477857792,2015-12-16 02:13:31+00:00,6.0,10,Karl,2015,None,2354,980
676946864479084545,2015-12-16 02:08:04+00:00,12.0,10,None,2015,None,1844,426
676942428000112642,2015-12-16 01:50:26+00:00,9.0,10,None,2015,None,2261,855
676936541936185344,2015-12-16 01:27:03+00:00,8.0,10,None,2015,pupper,13809,5515
676916996760600576,2015-12-16 00:09:23+00:00,10.0,10,None,2015,pupper,3231,2002
676897532954456065,2015-12-15 22:52:02+00:00,5.0,10,None,2015,None,2426,817
676864501615042560,2015-12-15 20:40:47+00:00,10.0,10,Ash,2015,None,2294,808
676821958043033607,2015-12-15 17:51:44+00:00,11.0,10,None,2015,None,25124,17605
676819651066732545,2015-12-15 17:42:34+00:00,12.0,10,None,2015,pupper,1957,741
676811746707918848,2015-12-15 17:11:09+00:00,9.0,10,Penny,2015,None,1536,469
676776431406465024,2015-12-15 14:50:49+00:00,10.0,10,None,2015,None,5405,2249
676617503762681856,2015-12-15 04:19:18+00:00,13.0,10,None,2015,pupper,3149,1108
676613908052996102,2015-12-15 04:05:01+00:00,12.0,10,None,2015,None,1183,219
676606785097199616,2015-12-15 03:36:42+00:00,12.0,10,None,2015,None,2039,490
676603393314578432,2015-12-15 03:23:14+00:00,9.0,10,Godzilla,2015,pupper,1280,440
676593408224403456,2015-12-15 02:43:33+00:00,11.0,10,None,2015,pupper,4954,2410
676588346097852417,2015-12-15 02:23:26+00:00,5.0,10,Bubbles,2015,None,2533,896
676582956622721024,2015-12-15 02:02:01+00:00,8.0,10,Vinnie,2015,None,1310,312
676575501977128964,2015-12-15 01:32:24+00:00,8.0,10,None,2015,pupper,2807,1254
676533798876651520,2015-12-14 22:46:41+00:00,12.0,10,None,2015,None,2025,621
676496375194980353,2015-12-14 20:17:59+00:00,9.0,10,Griffin,2015,None,1641,602
676470639084101634,2015-12-14 18:35:43+00:00,11.0,10,None,2015,pupper,12616,5224
676440007570247681,2015-12-14 16:34:00+00:00,11.0,10,None,2015,None,1863,748
676430933382295552,2015-12-14 15:57:56+00:00,10.0,10,Duke,2015,None,1526,385
676263575653122048,2015-12-14 04:52:55+00:00,10.0,10,None,2015,pupper,2243,609
676237365392908289,2015-12-14 03:08:46+00:00,8.0,10,Winston,2015,None,1335,331
676219687039057920,2015-12-14 01:58:31+00:00,10.0,10,Kenneth,2015,None,67100,31989
676215927814406144,2015-12-14 01:43:35+00:00,9.0,10,Herm,2015,None,1881,661
676191832485810177,2015-12-14 00:07:50+00:00,10.0,10,None,2015,None,2478,1145
676146341966438401,2015-12-13 21:07:04+00:00,10.0,10,Bert,2015,None,2077,744
676121918416756736,2015-12-13 19:30:01+00:00,8.0,10,None,2015,None,2335,1297
676101918813499392,2015-12-13 18:10:33+00:00,11.0,10,Striker,2015,None,3042,1284
676098748976615425,2015-12-13 17:57:57+00:00,3.0,10,None,2015,None,3279,1623
676089483918516224,2015-12-13 17:21:08+00:00,9.0,10,None,2015,None,1431,483
675898130735476737,2015-12-13 04:40:46+00:00,10.0,10,None,2015,pupper,1774,653
675891555769696257,2015-12-13 04:14:39+00:00,6.0,10,Donny,2015,None,2297,976
675888385639251968,2015-12-13 04:02:03+00:00,10.0,10,None,2015,None,2581,1067
675878199931371520,2015-12-13 03:21:34+00:00,11.0,10,None,2015,None,4531,1570
675853064436391936,2015-12-13 01:41:41+00:00,88.0,80,None,2015,None,2927,1460
675845657354215424,2015-12-13 01:12:15+00:00,10.0,10,Pepper,2015,pupper,2477,1000
675822767435051008,2015-12-12 23:41:18+00:00,10.0,10,None,2015,None,1652,591
675820929667219457,2015-12-12 23:34:00+00:00,11.0,10,None,2015,None,1140,260
675798442703122432,2015-12-12 22:04:39+00:00,10.0,10,Bernie,2015,None,11101,3787
675781562965868544,2015-12-12 20:57:34+00:00,11.0,10,Buddah,2015,None,1750,537
675740360753160193,2015-12-12 18:13:51+00:00,12.0,10,None,2015,pupper,1257,388
675710890956750848,2015-12-12 16:16:45+00:00,12.0,10,Lenny,2015,None,2046,928
675706639471788032,2015-12-12 15:59:51+00:00,10.0,10,None,2015,None,693,106
675534494439489536,2015-12-12 04:35:48+00:00,11.0,10,None,2015,None,1953,470
675531475945709568,2015-12-12 04:23:49+00:00,10.0,10,Ellie,2015,None,1276,428
675522403582218240,2015-12-12 03:47:46+00:00,10.0,10,Sammy,2015,None,1122,316
675517828909424640,2015-12-12 03:29:35+00:00,12.0,10,None,2015,None,1414,507
675501075957489664,2015-12-12 02:23:01+00:00,13.0,10,None,2015,None,18482,6485
675497103322386432,2015-12-12 02:07:14+00:00,11.0,10,Reggie,2015,None,3397,1443
675489971617296384,2015-12-12 01:38:53+00:00,10.0,10,None,2015,None,1406,672
675483430902214656,2015-12-12 01:12:54+00:00,5.0,10,None,2015,None,1985,1081
675432746517426176,2015-12-11 21:51:30+00:00,12.0,10,None,2015,None,1623,627
675372240448454658,2015-12-11 17:51:04+00:00,13.0,10,None,2015,None,1838,563
675362609739206656,2015-12-11 17:12:48+00:00,12.0,10,Daisy,2015,None,1136,262
675354435921575936,2015-12-11 16:40:19+00:00,13.0,10,None,2015,None,35178,18963
675334060156301312,2015-12-11 15:19:21+00:00,12.0,10,None,2015,pupper,3007,1436
675166823650848770,2015-12-11 04:14:49+00:00,10.0,10,Arnold,2015,None,3920,1795
675153376133427200,2015-12-11 03:21:23+00:00,1.0,10,None,2015,None,6072,2734
675149409102012420,2015-12-11 03:05:37+00:00,12.0,10,None,2015,None,4037,1878
675147105808306176,2015-12-11 02:56:28+00:00,10.0,10,None,2015,None,1026,273
675146535592706048,2015-12-11 02:54:12+00:00,7.0,10,Coops,2015,None,1300,349
675145476954566656,2015-12-11 02:49:59+00:00,9.0,10,None,2015,None,2305,1011
675135153782571009,2015-12-11 02:08:58+00:00,5.0,10,Steven,2015,None,1398,542
675113801096802304,2015-12-11 00:44:07+00:00,10.0,10,Zuzu,2015,pupper,2120,877
675111688094527488,2015-12-11 00:35:44+00:00,8.0,10,Oliver,2015,None,1042,283
675109292475830276,2015-12-11 00:26:12+00:00,9.0,10,None,2015,None,3006,1259
675047298674663426,2015-12-10 20:19:52+00:00,11.0,10,None,2015,None,1141,366
675015141583413248,2015-12-10 18:12:05+00:00,10.0,10,Moe,2015,None,2918,1335
675006312288268288,2015-12-10 17:37:00+00:00,10.0,10,Mollie,2015,pupper,1057,252
675003128568291329,2015-12-10 17:24:21+00:00,12.0,10,Laela,2015,None,1672,517
674805413498527744,2015-12-10 04:18:42+00:00,10.0,10,None,2015,None,934,391
674800520222154752,2015-12-10 03:59:15+00:00,11.0,10,Tedders,2015,None,3240,949
674790488185167872,2015-12-10 03:19:24+00:00,13.0,10,None,2015,None,1180,278
674788554665512960,2015-12-10 03:11:43+00:00,9.0,10,Maggie,2015,None,871,230
674781762103414784,2015-12-10 02:44:43+00:00,8.0,10,None,2015,None,2169,1335
674774481756377088,2015-12-10 02:15:47+00:00,11.0,10,Superpup,2015,pupper,1213,532
674767892831932416,2015-12-10 01:49:36+00:00,12.0,10,None,2015,None,1981,883
674764817387900928,2015-12-10 01:37:23+00:00,10.0,10,None,2015,None,852,263
674752233200820224,2015-12-10 00:47:23+00:00,12.0,10,None,2015,None,1580,516
674743008475090944,2015-12-10 00:10:43+00:00,10.0,10,Sophie,2015,None,1514,607
674739953134403584,2015-12-09 23:58:35+00:00,11.0,10,None,2015,None,1194,437
674737130913071104,2015-12-09 23:47:22+00:00,10.0,10,Rufio,2015,pupper,693,103
674690135443775488,2015-12-09 20:40:38+00:00,3.0,10,Patrick,2015,None,1237,510
674670581682434048,2015-12-09 19:22:56+00:00,9.0,10,Jeb,2015,None,1751,729
674664755118911488,2015-12-09 18:59:46+00:00,10.0,10,Rodman,2015,None,994,276
674646392044941312,2015-12-09 17:46:48+00:00,5.0,10,None,2015,None,1533,557
674644256330530816,2015-12-09 17:38:19+00:00,11.0,10,None,2015,None,1111,311
674638615994089473,2015-12-09 17:15:54+00:00,12.0,10,None,2015,pupper,1806,650
674632714662858753,2015-12-09 16:52:27+00:00,5.0,10,None,2015,None,1617,637
674468880899788800,2015-12-09 06:01:26+00:00,13.0,10,Louis,2015,None,6676,2275
674447403907457024,2015-12-09 04:36:06+00:00,10.0,10,None,2015,pupper,1137,393
674436901579923456,2015-12-09 03:54:22+00:00,9.0,10,Bailey,2015,None,1198,426
674422304705744896,2015-12-09 02:56:22+00:00,12.0,10,Ava,2015,None,1536,592
674416750885273600,2015-12-09 02:34:18+00:00,10.0,10,Jonah,2015,None,731,157
674410619106390016,2015-12-09 02:09:56+00:00,10.0,10,Lenny,2015,None,1289,515
674394782723014656,2015-12-09 01:07:00+00:00,8.0,10,Gary,2015,None,1607,635
674372068062928900,2015-12-08 23:36:44+00:00,10.0,10,Chesney,2015,None,931,346
674318007229923329,2015-12-08 20:01:55+00:00,8.0,10,Lennon,2015,pupper,1516,570
674307341513269249,2015-12-08 19:19:32+00:00,12.0,10,None,2015,None,12129,7641
674291837063053312,2015-12-08 18:17:56+00:00,11.0,10,Kenny,2015,None,15817,6533
674271431610523648,2015-12-08 16:56:51+00:00,10.0,10,None,2015,None,1682,800
674269164442398721,2015-12-08 16:47:50+00:00,8.0,10,Bob,2015,None,961,255
674265582246694913,2015-12-08 16:33:36+00:00,2.0,10,Henry,2015,None,1766,936
674262580978937856,2015-12-08 16:21:41+00:00,9.0,10,Gus,2015,pupper,1391,498
674255168825880576,2015-12-08 15:52:13+00:00,10.0,10,Bobbay,2015,None,1581,619
674082852460433408,2015-12-08 04:27:30+00:00,11.0,10,None,2015,None,804,186
674075285688614912,2015-12-08 03:57:26+00:00,11.0,10,Mitch,2015,None,1047,316
674063288070742018,2015-12-08 03:09:46+00:00,5.0,10,Earl,2015,None,6769,2450
674053186244734976,2015-12-08 02:29:37+00:00,10.0,10,Stanley,2015,None,3576,1441
674051556661161984,2015-12-08 02:23:09+00:00,10.0,10,Lucy,2015,None,1564,530
674045139690631169,2015-12-08 01:57:39+00:00,3.0,10,None,2015,None,1520,710
674042553264685056,2015-12-08 01:47:22+00:00,12.0,10,None,2015,None,772,142
674038233588723717,2015-12-08 01:30:12+00:00,12.0,10,Kaiya,2015,pupper,1176,456
674036086168010753,2015-12-08 01:21:40+00:00,9.0,10,Daisy,2015,None,906,240
674024893172875264,2015-12-08 00:37:11+00:00,10.0,10,None,2015,None,1914,1360
674019345211760640,2015-12-08 00:15:09+00:00,10.0,10,Acro,2015,None,1208,340
674014384960745472,2015-12-07 23:55:26+00:00,11.0,10,Aiden,2015,None,1676,714
674008982932058114,2015-12-07 23:33:58+00:00,10.0,10,None,2015,None,1297,393
673956914389192708,2015-12-07 20:07:04+00:00,10.0,10,None,2015,pupper,2091,1069
673919437611909120,2015-12-07 17:38:09+00:00,11.0,10,Obie,2015,pupper,1251,401
673906403526995968,2015-12-07 16:46:21+00:00,3.0,10,None,2015,None,3406,1799
673887867907739649,2015-12-07 15:32:42+00:00,10.0,10,None,2015,None,994,274
673715861853720576,2015-12-07 04:09:13+00:00,4.0,10,None,2015,None,3815,2303
673711475735838725,2015-12-07 03:51:47+00:00,10.0,10,None,2015,None,1114,325
673709992831262724,2015-12-07 03:45:53+00:00,12.0,10,None,2015,None,908,306
673708611235921920,2015-12-07 03:40:24+00:00,12.0,10,Riley,2015,None,1153,315
673707060090052608,2015-12-07 03:34:14+00:00,10.0,10,Raymond,2015,pupper,1177,434
673705679337693185,2015-12-07 03:28:45+00:00,8.0,10,Dot,2015,None,1337,439
673700254269775872,2015-12-07 03:07:12+00:00,3.0,10,None,2015,None,1532,638
673697980713705472,2015-12-07 02:58:09+00:00,8.0,10,Pickles,2015,pupper,4067,2165
673689733134946305,2015-12-07 02:25:23+00:00,11.0,10,None,2015,None,1855,700
673688752737402881,2015-12-07 02:21:29+00:00,9.0,10,Larry,2015,None,1325,534
673686845050527744,2015-12-07 02:13:55+00:00,11.0,10,George,2015,None,1544,479
673680198160809984,2015-12-07 01:47:30+00:00,13.0,10,Shnuggles,2015,None,1460,521
673662677122719744,2015-12-07 00:37:52+00:00,12.0,10,Kendall,2015,None,1339,397
673656262056419329,2015-12-07 00:12:23+00:00,10.0,10,Albert,2015,pupper,769,265
673636718965334016,2015-12-06 22:54:44+00:00,10.0,10,None,2015,None,1194,404
673612854080196609,2015-12-06 21:19:54+00:00,7.0,10,Jeffri,2015,pupper,1691,802
673583129559498752,2015-12-06 19:21:47+00:00,11.0,10,Sandy,2015,None,1273,403
673580926094458881,2015-12-06 19:13:01+00:00,8.0,10,None,2015,None,882,297
673576835670777856,2015-12-06 18:56:46+00:00,7.0,10,None,2015,None,1482,613
673363615379013632,2015-12-06 04:49:31+00:00,11.0,10,None,2015,pupper,1088,338
673359818736984064,2015-12-06 04:34:25+00:00,8.0,10,Steve,2015,None,1558,728
673355879178194945,2015-12-06 04:18:46+00:00,11.0,10,Koda,2015,None,1606,652
673352124999274496,2015-12-06 04:03:51+00:00,12.0,10,None,2015,None,1761,597
673350198937153538,2015-12-06 03:56:12+00:00,9.0,10,Bella,2015,None,784,229
673345638550134785,2015-12-06 03:38:05+00:00,7.0,10,Gerald,2015,None,2700,1422
673343217010679808,2015-12-06 03:28:27+00:00,11.0,10,None,2015,None,1038,289
673342308415348736,2015-12-06 03:24:51+00:00,10.0,10,Django,2015,pupper,1362,649
673320132811366400,2015-12-06 01:56:44+00:00,11.0,10,Frankie,2015,None,14441,8705
673317986296586240,2015-12-06 01:48:12+00:00,10.0,10,None,2015,None,924,293
673295268553605120,2015-12-06 00:17:55+00:00,8.0,10,Eve,2015,pupper,8046,3484
673270968295534593,2015-12-05 22:41:22+00:00,11.0,10,Mac,2015,None,1134,400
673240798075449344,2015-12-05 20:41:29+00:00,6.0,10,None,2015,None,1510,798
673213039743795200,2015-12-05 18:51:11+00:00,10.0,10,Dexter,2015,None,2410,929
673148804208660480,2015-12-05 14:35:56+00:00,8.0,10,Fletcher,2015,pupper,1822,688
672997845381865473,2015-12-05 04:36:04+00:00,12.0,10,Kenzie,2015,None,2092,786
672995267319328768,2015-12-05 04:25:50+00:00,8.0,10,Pumpkin,2015,None,1001,328
672988786805112832,2015-12-05 04:00:04+00:00,10.0,10,Schnozz,2015,pupper,1039,314
672984142909456390,2015-12-05 03:41:37+00:00,9.0,10,None,2015,None,1338,593
672980819271634944,2015-12-05 03:28:25+00:00,5.0,10,None,2015,None,1930,1079
672975131468300288,2015-12-05 03:05:49+00:00,10.0,10,Chuckles,2015,pupper,1813,1015
672970152493887488,2015-12-05 02:46:02+00:00,7.0,10,Chet,2015,pupper,1019,391
672968025906282496,2015-12-05 02:37:35+00:00,11.0,10,Gustaf,2015,None,1405,602
672964561327235073,2015-12-05 02:23:49+00:00,10.0,10,Terry,2015,None,1530,701
672902681409806336,2015-12-04 22:17:55+00:00,9.0,10,Jimison,2015,None,1452,550
672898206762672129,2015-12-04 22:00:08+00:00,11.0,10,Cheryl,2015,pupper,944,459
672884426393653248,2015-12-04 21:05:23+00:00,6.0,10,None,2015,None,1661,897
672877615439593473,2015-12-04 20:38:19+00:00,8.0,10,Oscar,2015,None,1096,405
672834301050937345,2015-12-04 17:46:12+00:00,10.0,10,Ed,2015,None,1398,623
672828477930868736,2015-12-04 17:23:04+00:00,9.0,10,Jerry,2015,None,1343,533
672640509974827008,2015-12-04 04:56:09+00:00,9.0,10,Leonidas,2015,None,1032,348
672622327801233409,2015-12-04 03:43:54+00:00,12.0,10,None,2015,pupper,1377,542
672614745925664768,2015-12-04 03:13:46+00:00,6.0,10,Norman,2015,pupper,1302,644
672609152938721280,2015-12-04 02:51:33+00:00,9.0,10,Caryl,2015,None,1180,424
672604026190569472,2015-12-04 02:31:10+00:00,11.0,10,None,2015,None,1188,445
672594978741354496,2015-12-04 01:55:13+00:00,9.0,10,Scott,2015,pupper,1411,661
672591762242805761,2015-12-04 01:42:26+00:00,10.0,10,Taz,2015,None,1014,367
672591271085670400,2015-12-04 01:40:29+00:00,8.0,10,None,2015,None,782,207
672538107540070400,2015-12-03 22:09:14+00:00,7.0,10,Darby,2015,None,1089,404
672523490734551040,2015-12-03 21:11:09+00:00,10.0,10,None,2015,None,696,189
672488522314567680,2015-12-03 18:52:12+00:00,10.0,10,Jackie,2015,None,1187,482
672482722825261057,2015-12-03 18:29:09+00:00,10.0,10,None,2015,None,1221,665
672481316919734272,2015-12-03 18:23:34+00:00,12.0,10,Jazz,2015,pupper,757,137
672475084225949696,2015-12-03 17:58:48+00:00,8.0,10,Buddy,2015,None,1529,770
672466075045466113,2015-12-03 17:23:00+00:00,12.0,10,Franq,2015,None,1447,598
672272411274932228,2015-12-03 04:33:27+00:00,11.0,10,Pippin,2015,None,6888,3677
672267570918129665,2015-12-03 04:14:13+00:00,10.0,10,None,2015,None,1588,666
672264251789176834,2015-12-03 04:01:02+00:00,10.0,10,Kreg,2015,None,1212,383
672256522047614977,2015-12-03 03:30:19+00:00,8.0,10,None,2015,None,2999,1699
672254177670729728,2015-12-03 03:21:00+00:00,11.0,10,Rolf,2015,pupper,1515,800
672248013293752320,2015-12-03 02:56:30+00:00,10.0,10,None,2015,None,1833,656
672245253877968896,2015-12-03 02:45:32+00:00,12.0,10,Snickers,2015,None,733,169
672239279297454080,2015-12-03 02:21:48+00:00,7.0,10,Ridley,2015,None,953,347
672231046314901505,2015-12-03 01:49:05+00:00,5.0,10,None,2015,None,1956,1089
672222792075620352,2015-12-03 01:16:17+00:00,9.0,10,Cal,2015,None,833,231
672205392827572224,2015-12-03 00:07:09+00:00,9.0,10,Opal,2015,pupper,2414,1270
672169685991993344,2015-12-02 21:45:16+00:00,10.0,10,Bradley,2015,None,1074,408
672160042234327040,2015-12-02 21:06:56+00:00,8.0,10,Bubba,2015,pupper,918,395
672139350159835138,2015-12-02 19:44:43+00:00,12.0,10,None,2015,None,1876,792
672125275208069120,2015-12-02 18:48:47+00:00,11.0,10,None,2015,None,2578,1253
672095186491711488,2015-12-02 16:49:14+00:00,9.0,10,Tuco,2015,None,1063,395
672082170312290304,2015-12-02 15:57:30+00:00,11.0,10,Patch,2015,None,1003,402
672068090318987265,2015-12-02 15:01:33+00:00,7.0,10,Gizmo,2015,None,1389,564
671896809300709376,2015-12-02 03:40:57+00:00,10.0,10,Lola,2015,None,9016,4519
671891728106971137,2015-12-02 03:20:45+00:00,11.0,10,Mojo,2015,None,1415,618
671882082306625538,2015-12-02 02:42:26+00:00,11.0,10,Batdog,2015,None,3693,1488
671879137494245376,2015-12-02 02:30:43+00:00,5.0,10,Brad,2015,None,1507,748
671874878652489728,2015-12-02 02:13:48+00:00,10.0,10,Mia,2015,None,1330,601
671866342182637568,2015-12-02 01:39:53+00:00,10.0,10,Dylan,2015,None,1191,548
671855973984772097,2015-12-02 00:58:41+00:00,8.0,10,None,2015,None,977,502
671789708968640512,2015-12-01 20:35:22+00:00,13.0,10,None,2015,None,7527,3811
671768281401958400,2015-12-01 19:10:13+00:00,10.0,10,None,2015,None,1269,572
671763349865160704,2015-12-01 18:50:38+00:00,9.0,10,Mark,2015,None,1788,999
671744970634719232,2015-12-01 17:37:36+00:00,6.0,10,None,2015,None,1430,841
671743150407421952,2015-12-01 17:30:22+00:00,11.0,10,None,2015,None,779,248
671735591348891648,2015-12-01 17:00:19+00:00,11.0,10,Oscar,2015,None,1534,819
671561002136281088,2015-12-01 05:26:34+00:00,13.0,10,None,2015,None,13679,7931
671547767500775424,2015-12-01 04:33:59+00:00,10.0,10,Marley,2015,None,1444,658
671544874165002241,2015-12-01 04:22:29+00:00,6.0,10,None,2015,None,2126,1145
671542985629241344,2015-12-01 04:14:59+00:00,10.0,10,JD,2015,None,1166,616
671538301157904385,2015-12-01 03:56:22+00:00,8.0,10,Baxter,2015,None,993,436
671536543010570240,2015-12-01 03:49:23+00:00,9.0,10,Reginald,2015,None,1253,441
671533943490011136,2015-12-01 03:39:03+00:00,6.0,10,None,2015,None,1092,631
671528761649688577,2015-12-01 03:18:27+00:00,10.0,10,Jax,2015,None,896,280
671520732782923777,2015-12-01 02:46:33+00:00,10.0,10,Alejandro,2015,None,1499,582
671518598289059840,2015-12-01 02:38:04+00:00,9.0,10,Scruffers,2015,None,1010,319
671511350426865664,2015-12-01 02:09:16+00:00,8.0,10,Hammond,2015,None,1734,791
671504605491109889,2015-12-01 01:42:28+00:00,11.0,10,Charlie,2015,None,7495,3866
671497587707535361,2015-12-01 01:14:35+00:00,11.0,10,Pip,2015,None,980,481
671488513339211776,2015-12-01 00:38:31+00:00,8.0,10,Julius,2015,None,1073,516
671486386088865792,2015-12-01 00:30:04+00:00,10.0,10,Malcolm,2015,None,621,226
671485057807351808,2015-12-01 00:24:48+00:00,11.0,10,Penelope,2015,None,806,253
671390180817915904,2015-11-30 18:07:47+00:00,7.0,10,None,2015,None,1513,805
671362598324076544,2015-11-30 16:18:11+00:00,11.0,10,Tanner,2015,None,1193,325
671357843010908160,2015-11-30 15:59:17+00:00,9.0,10,None,2015,None,426,157
671355857343524864,2015-11-30 15:51:24+00:00,10.0,10,Lou,2015,None,508,119
671347597085433856,2015-11-30 15:18:34+00:00,9.0,10,Lola,2015,None,1031,476
671186162933985280,2015-11-30 04:37:05+00:00,10.0,10,Sparky,2015,None,788,241
671182547775299584,2015-11-30 04:22:44+00:00,12.0,10,None,2015,None,1193,378
671166507850801152,2015-11-30 03:18:59+00:00,10.0,10,Herm,2015,None,931,390
671163268581498880,2015-11-30 03:06:07+00:00,8.0,10,None,2015,None,1763,1198
671159727754231808,2015-11-30 02:52:03+00:00,5.0,10,Anthony,2015,None,401,89
671154572044468225,2015-11-30 02:31:34+00:00,11.0,10,Holly,2015,None,769,241
671151324042559489,2015-11-30 02:18:39+00:00,12.0,10,None,2015,None,714,166
671147085991960577,2015-11-30 02:01:49+00:00,9.0,10,None,2015,None,713,254
671141549288370177,2015-11-30 01:39:49+00:00,9.0,10,None,2015,None,1246,713
671138694582165504,2015-11-30 01:28:28+00:00,10.0,10,None,2015,None,996,448
671134062904504320,2015-11-30 01:10:04+00:00,8.0,10,Clarence,2015,None,796,212
671122204919246848,2015-11-30 00:22:57+00:00,4.0,10,None,2015,None,3729,2763
671115716440031232,2015-11-29 23:57:10+00:00,6.0,10,Phred,2015,None,1436,842
671109016219725825,2015-11-29 23:30:32+00:00,8.0,10,Toby,2015,None,1225,478
670995969505435648,2015-11-29 16:01:20+00:00,12.0,10,None,2015,None,1175,317
670842764863651840,2015-11-29 05:52:33+00:00,420.0,10,None,2015,None,7989,4324
670840546554966016,2015-11-29 05:43:44+00:00,10.0,10,Colby,2015,None,634,213
670838202509447168,2015-11-29 05:34:25+00:00,4.0,10,None,2015,None,1189,758
670833812859932673,2015-11-29 05:16:59+00:00,7.0,10,Jett,2015,None,474,135
670832455012716544,2015-11-29 05:11:35+00:00,10.0,10,Amy,2015,None,780,242
670826280409919488,2015-11-29 04:47:03+00:00,2.0,10,None,2015,None,5961,4485
670823764196741120,2015-11-29 04:37:03+00:00,12.0,10,Remington,2015,None,824,205
670822709593571328,2015-11-29 04:32:51+00:00,10.0,10,None,2015,None,647,105
670815497391357952,2015-11-29 04:04:12+00:00,10.0,10,Sage,2015,None,3410,1708
670811965569282048,2015-11-29 03:50:10+00:00,10.0,10,Maggie,2015,None,1202,295
670807719151067136,2015-11-29 03:33:17+00:00,11.0,10,Andy,2015,None,1234,546
670804601705242624,2015-11-29 03:20:54+00:00,10.0,10,Mason,2015,None,2098,1035
670803562457407488,2015-11-29 03:16:46+00:00,10.0,10,None,2015,None,362,95
670797304698376195,2015-11-29 02:51:54+00:00,11.0,10,Trigger,2015,None,780,262
670792680469889025,2015-11-29 02:33:32+00:00,7.0,10,Antony,2015,None,889,298
670789397210615808,2015-11-29 02:20:29+00:00,9.0,10,None,2015,None,700,255
670786190031921152,2015-11-29 02:07:44+00:00,8.0,10,Creg,2015,None,640,218
670783437142401025,2015-11-29 01:56:48+00:00,1.0,10,None,2015,None,872,431
670782429121134593,2015-11-29 01:52:48+00:00,5.0,10,None,2015,None,1691,863
670780561024270336,2015-11-29 01:45:22+00:00,7.0,10,Traviss,2015,None,831,317
670778058496974848,2015-11-29 01:35:26+00:00,10.0,10,None,2015,None,345,77
670764103623966721,2015-11-29 00:39:59+00:00,10.0,10,Vincent,2015,None,1154,466
670755717859713024,2015-11-29 00:06:39+00:00,9.0,10,Gin,2015,None,475,123
670733412878163972,2015-11-28 22:38:01+00:00,8.0,10,Jerry,2015,None,1030,558
670727704916926465,2015-11-28 22:15:21+00:00,10.0,10,Jeffrie,2015,None,887,403
670717338665226240,2015-11-28 21:34:09+00:00,12.0,10,None,2015,None,1301,547
670704688707301377,2015-11-28 20:43:53+00:00,6.0,10,Danny,2015,None,814,405
670691627984359425,2015-11-28 19:51:59+00:00,8.0,10,Ester,2015,None,632,266
670679630144274432,2015-11-28 19:04:19+00:00,8.0,10,Pluto,2015,None,799,315
670676092097810432,2015-11-28 18:50:15+00:00,8.0,10,Bloo,2015,None,267,45
670668383499735048,2015-11-28 18:19:37+00:00,10.0,10,Phineas,2015,None,11452,5537
670474236058800128,2015-11-28 05:28:09+00:00,10.0,10,None,2015,None,1635,835
670468609693655041,2015-11-28 05:05:47+00:00,10.0,10,Edd,2015,None,375,90
670465786746662913,2015-11-28 04:54:34+00:00,7.0,10,None,2015,None,1048,608
670452855871037440,2015-11-28 04:03:11+00:00,11.0,10,None,2015,None,580,225
670449342516494336,2015-11-28 03:49:14+00:00,5.0,10,None,2015,None,1264,729
670444955656130560,2015-11-28 03:31:48+00:00,10.0,10,Paull,2015,None,7120,2153
670442337873600512,2015-11-28 03:21:24+00:00,11.0,10,Koda,2015,None,690,213
670435821946826752,2015-11-28 02:55:30+00:00,10.0,10,None,2015,None,1127,570
670434127938719744,2015-11-28 02:48:46+00:00,11.0,10,Hank,2015,None,1501,708
670433248821026816,2015-11-28 02:45:17+00:00,10.0,10,Sam,2015,None,345,122
670428280563085312,2015-11-28 02:25:32+00:00,11.0,10,Willy,2015,None,1484,694
670427002554466305,2015-11-28 02:20:27+00:00,9.0,10,None,2015,None,551,179
670421925039075328,2015-11-28 02:00:17+00:00,12.0,10,Herb,2015,None,1415,709
670420569653809152,2015-11-28 01:54:54+00:00,10.0,10,Damon,2015,None,668,342
670417414769758208,2015-11-28 01:42:22+00:00,6.0,10,None,2015,None,604,350
670411370698022913,2015-11-28 01:18:21+00:00,12.0,10,Scooter,2015,None,2176,991
670408998013820928,2015-11-28 01:08:55+00:00,10.0,10,Peanut,2015,None,600,249
670403879788544000,2015-11-28 00:48:35+00:00,10.0,10,Nigel,2015,None,460,173
670385711116361728,2015-11-27 23:36:23+00:00,8.0,10,Larry,2015,None,593,234
670374371102445568,2015-11-27 22:51:19+00:00,12.0,10,Daisy,2015,None,785,295
670361874861563904,2015-11-27 22:01:40+00:00,9.0,10,None,2015,None,344,71
